poem_id,poet,movement,collection,poem_title,pub_place,pub_date,pub_year,comp_date_from,comp_date_to,comp_year,n_lines,n_stanzas,n_words,mean_surprisal,mean_entropy,s2_mean,uid_sigma,tension,peak_pos,ac1,ttr,person,has_addressee,emotional_valence,emotional_intensity,dominant_theme,imagery_density,tone,temporal_frame,setting,closure,text,george_normalized_text
M_rike_0154,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Besuch in der Kartause,München,1967,1967.0,1861,1861,1861.0,141,5,1112,6.2705,3.6577,2.6128,8.6201,-12.541,0.3031,0.2825,0.6358,,,5.0,3.0,other,5.0,dramatic,past,rural,4.0,"Als Junggesell, du weißt ja, lag ich lang einmal
In jenem luftigen Dörflein an der Kindelsteig
Gesundheitshalber müßig auf der Bärenhaut.
Der dicke Förster, stets auf mein Pläsier bedacht,
Wies mir die Gegend kreuz und quer und führte mich
Bei den Kartäusern gleich die ersten Tage ein.
Nun hätt ich dir von Seiner Dignität zunächst,
Dem Prior, manches zu erzählen: wie wir uns
In Scherz und Ernst, trotz meines schwäbischen Ketzertums,
Gar bald verstanden; von dem kleinen Gartenhaus,
Wo ein bescheidnes Bücherbrett die Lieblinge
Des würdigen Herrn, die edlen alten Schwarten trug,
Aus denen uns bei einem Glase Wein, wie oft!
Pränestes Haine, Tiburs Wasser zugerauscht.
Hievon jedoch ein andermal. Er schläft nun auch
In seiner Ecke dort im Chor. Die Mönche sind,
Ein kleiner Rest der Brüderschaft, in die Welt zerstreut;
Im Kreuzgang lärmt der Küfer, aus der Kirche dampft
Das Malz, den Garten aber deckt ein Hopfenwald,
Kaum daß das Häuschen in der Mitte frei noch blieb,
Von dessen Dach, verwittert und entfärbt, der Storch
Auf einem Beine traurig in die Ranken schaut.

So, als ich jüngst, nach vierzehn Jahren, wiederkam,
Fand ich die ganze Herrlichkeit dahin. Sei's drum!
Ein jedes Ding währt seine Zeit. Der alte Herr
Sah alles lang so kommen, und ganz andres noch,
Darüber er sich eben nicht zu Tod gegrämt.

Bei dünnem Weißbier und versalznem Pökelfleisch
Saß ich im Gasthaus, der gewesnen Prälatur,
Im gleichen Sälchen, wo ich jenes erste Mal
Mit andern Fremden mich am ausgesuchten Tisch
Des Priors freute klösterlicher Gastfreiheit.
Ein großer Aal ward aufgetragen, Laberdan,
Und Artischoken aus dem Treibhaus »fleischiger«,
So schwur, die Lippen häufig wischend, ein Kaplan,
»Sieht sie Fürst Taxis selber auf der Tafel nicht!«
Des höchsten Preises würdig aber deuchte mir
Ein gelber, weihrauchblumiger Vierunddreißiger,
Den sich das Kloster auf der sonnigsten Halde zog.
Nach dem Kaffee schloß unser wohlgelaunter Wirt
Sein Raritätenkästchen auf, Bildschnitzerein
Enthaltend, alte Münzen, Gemmen und so fort,
Geweihtes und Profanes ohne Unterschied;
Ein heiliger Sebastian in Elfenbein,
Desgleichen Sankt Laurentius mit seinem Rost,
Verschmähten nicht als Nachbarin Andromeda,
Nackt an den Fels geschmiedet, trefflich schön in Buchs.
Nächst alledem zog eine altertümliche
Stutzuhr, die oben auf dem Schranke ging, mich an;
Das Zifferblatt von grauem Zinn, vor welchem sich
Das Pendelchen nur in allzu peinlicher Eile schwang,
Und bei den Ziffern, groß genug, in schwarzer Schrift
Las man das Wort: Una ex illis ultima:
»Derselben eine ist die letzt« – verdeutschte flugs
Der Pater Schaffner, der bei Tisch mich unterhielt
Und gern von seinem Schulsack einen Zipfel wies;
Ein Mann wie Stahl und Eisen; die Gelehrsamkeit
Schien ihn nicht schwer zu drücken und der Küraß stand
Ihm ohne Zweifel besser als die Kutte an.

Dem dacht ich nun so nach für mich, da streift mein Aug
Von ungefähr die Wand entlang und stutzt mit eins:
Denn dort, was seh ich? wäre das die alte Uhr?
Wahrhaftig ja, sie war es! – und vergnügt wie sonst,
Laufst nicht, so gilt's nicht, schwang ihr Scheibchen sich auf und ab.
Betrachtend stand ich eine Weile still vor ihr
Und seufzte wohl dazwischen leichthin einmal auf.
Darüber plötzlich wandte sich ein stummer Gast,
Der einzige, der außer mir im Zimmer war,
Ein älterer Herr, mit freundlichem Gesicht zu mir:
»Wir sollten uns fast kennen, mein ich – hätten wir
Nicht schon vorlängst in diesen Wänden uns gesehn?«
Und alsbald auch erkannt ich ihn: der Doktor war's
Vom Nachbarstädtchen und weiland der Klosterarzt,
Ein Erzschelm damals, wie ich mich wohl entsann,
Vor dessen derben Neckerein die Mönche sich
Mehr als vor seinem schlimmsten Tranke fürchteten.
Nun hatt ich hundert Fragen an den Mann, und kam
Beiher auch auf das Ührchen: »Ei, ja wohl, das ist«,
Erwidert' er, »vom seligen Herrn ein Erbstück noch,
Im Testament dem Pater Schaffner zugeteilt,
Der es zuletzt dem Brauer, seinem Wirt, vermacht.«
– »So starb der Pater hier am Ort?« – »Es litt ihn nicht
Auswärts; ein Jahr, da stellte sich unser Enaksohn,
Unkenntlich fast in Rock und Stiefeln, wieder ein:
›Hier bleib ich‹, rief er, ›bis man mich mit Prügeln jagt!‹
Für Geld und gute Worte gab man ihm denn auch
Ein Zimmer auf der Sommerseite, Hausmannskost
Und einen Streifen Gartenland. An Beschäftigung
Fehlt' es ihm nicht; er brannte seinen Kartäusergeist
Wie ehedem, die vielbeliebte Panazee,
Die sonst dem Kloster manches Tausend eingebracht.
Am Abend, wo es unten schwarz mit Bauern sitzt,
Behagt' er sich beim Deckelglas, die Dose und
Das blaue Sacktuch neben sich, im Dunst und Schwul
Der Zechgesellschaft, plauderte, las die Zeitung vor,
Sprach Politik und Landwirtschaft – mit einem Wort,
Es war ihm wohl, wie in den schönsten Tagen kaum.
Man sagt, er sei bisweilen mit verwegenen
Heiratsgedanken umgegangen – es war damals
So ein lachendes Pumpelchen hier, für den Stalldienst, wie mir deucht –
Doch das sind Possen. Eines Morgens rief man mich
In Eile zum Herrn Pater: er sei schwer erkrankt.
Ein Schläglein hatte höflich bei ihm angeklopft
Und ihn in größern Schrecken als Gefahr gesetzt.
Auch fand ich ihn am fünften oder sechsten Tag
Schon wieder auf den Strümpfen und getrosten Muts.
Doch fiel mir auf, die kleine Stutzuhr, welche sonst
Dem Bette gegenüberstand und allezeit
Sehr viel bei ihm gegolten, nirgend mehr zu sehn.
Verlegen, als ich darnach frage, fackelt' er:
Sie sei kaputtgegangen, leider, so und so.
Der Fuchs! dacht ich, in seinem Kasten hat er sie
Zuunterst, völlig wohlbehalten, eingesperrt,
Wenn er ihr nicht den Garaus etwa selbst gemacht.
Das unliebsame Sprüchelchen! Mein Pater fand,
Die alte Hexe fange nachgerade an
Zu sticheln, und das war verdrießlich.« – »Exzellent!
Doch setzten Sie den armen Narren hoffentlich
Nicht noch auf Kohlen durch ein grausames Verhör?«
– »Je nun, ein wenig stak er allerdings am Spieß,
Was er mir auch im Leben, glaub ich, nicht vergab.«
– »So hielt er sich noch eine Zeit?« – »Gesund und rot
Wie eine Rose sah man Seine Reverenz
Vier Jahre noch und drüber, da denn endlich doch
Das leidige Stündlein ganz unangemeldet kam.
Wenn Sie im Tal die Straße gehn dem Flecken zu,
Liegt rechts ein kleiner Kirchhof, wo der Edle ruht.
Ein weißer Stein, mit seinem Klosternamen nur,
Spricht Sie bescheiden um ein Vaterunser an.
Das Ührchen aber – um zum Schlusse kurz zu sein –
War rein verschwunden. Wie das kam, begriff kein Mensch.
Doch frug ihm weiter niemand nach, und längst war es
Vergessen, als von ungefähr die Wirtin einst
In einer abgelegnen Kammer hinterm Schlot
Eine alte Schachtel, wohlverschnürt und zehenfach
Versiegelt, fand, aus der man den gefährlichen
Zeitweisel an das Tageslicht zog mit Eklat.
Die Zuschrift aber lautete: ›Meinem werten Freund
Bräumeister Ignaz Raußenberger auf Kartaus‹.«

Also erzählte mir der Schalk mit innigem
Vergnügen, und wer hätte nicht mit ihm gelacht?",
M_rike_0155,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Herrn Hofrat Dr. Krauß,München,1967,1967.0,1847,1847,1847.0,14,1,95,12.9079,7.4114,5.4965,10.2725,-4.6319,0.0421,0.1235,0.9368,,,6.0,3.0,religion,5.0,lyric,present,rural,4.0,"Der jüngsten in dem weitgepriesnen Schwesternchor
Heilkräftger Nymphen unsres lieben Vaterlands,
Die wundertätig im bescheidnen Tempel wohnt,
Sich selber still weissagend einen herrlichern;
In deren schon verlorne Gunst du leise mich
An deiner priesterlichen Hand zurückgeführt:
Heut in der frühsten Morgenstunde goß ich ihr
Die Opfermilch, die reine, an der Schwelle aus,
Und schenkte dankbar ein kristallen Weihgefäß.
Sie aber, rauschend in der Tiefe, sprach dies Wort:
»Bring meinem Diener, deinem Freunde, den Pokal,
Mit jenes Gottes Feuergabe voll gefüllt,
Der meinen Berg mit seinen heiligen Ranken schmückt,
Obwohl er meine Lippen zu berühren scheut.«",
M_rike_0156,Mörike,Biedermeier,Gedichte (Ausgabe 1867),An Eberhard Lempp,München,1967,1967.0,1855,1855,1855.0,21,2,180,9.7223,6.4198,3.3025,6.7247,-1.5344,0.2833,0.1734,0.7944,,,2.0,4.0,self,4.0,elegiac,present,interior,3.0,"Kennst du der Furien schlimmste, Freund? Ich hoffe, nein!
Kein Dichter, nicht der alten, noch der neuen Zeit,
Kein Mythograph hat sie zu nennen je gewagt;
Ich selber, bange vor der leise hörenden,
Tu es nur heimlich: Agrypnia heißet sie.
Ach, als ich jung war, deuchte sie mir schön zu sein,
Piërische Jungfrau, oder ihnen nah verwandt;
Vielleicht auch ist sie's, aber weh dem, der sie ruft!
Denn der Gesundheit Farbe saugt ihr heißer Blick
Dem Jüngling von den Wangen, und verzehrt den Mann.
An meinem Bette sitzt sie manche Mitternacht,
Gleich einer Buhlerin, der man überdrüssig ist.
Den Rücken ihr zukehrend blinz ich seufzend nur,
Sooft die Glocke wieder schlägt, nach dem Gespenst,
Ob es noch sitzt – es sitzet bis der Morgen graut!

Seit Wochen hatt ich Ruh vor ihr, bis gestern nacht;
Da trat sie schadenfroher Miene vor mich hin,
Unheilverkündend, und wohl weiß ich, was sie meint:
Es ist das Wort, das ich dir auf der Straße jüngst
Am lichten Tag gegeben, nicht entging es ihr –
Gib eilig, Bester, mir's zurück, wenn du mich liebst!",
M_rike_0157,Mörike,Biedermeier,Gedichte (Ausgabe 1867),L. Richters Kinder-Symphonie als Hochzeitsgeschenk,München,1967,1967.0,1861,1861,1861.0,85,8,568,12.9779,6.7585,6.2194,8.9844,1.333,0.8908,0.1331,0.743,,,6.0,3.0,love,4.0,lyric,past,rural,4.0,"Hier, Liebwerteste, seht ihr einen kleinen
Dilettantenverein, ungleich an Kräften,
Und teilweise versehn mit Tonwerkzeugen,
Die dem Hörenden bange machen könnten.

Ein symphonisches Stück mit Singpartieen
Gilt's, und zwar noch der ersten Proben eine.
Vom andächtigen Klarinett herunter
Bis zum Rätschchen und Vater Haydns Kuckuck
Tut ein jedes nach seinem Kunstvermögen.
Baßposaune, Trompete lasten sichtlich
Auf der schmelzenden Bratsche; offenbar auch
Kommt die Sängerin schon nicht mehr zum Worte;
Doch nichts bringt den Direktor aus der Fassung.

Sagt, und wären euch denn die guten Kinder
Völlig fremd? es entdeckte wirklich niemand
Ein bekanntes Gesichtchen hier? – Nun also
Wißt: Landsleute sind's unsres vielgeehrten
Bräutigams! – wie ich näher gleich erkläre.

Denn ich selber, mit einem Dresdner Freunde,
Der verwichenen Herbst sich gern, als Maler,
Unser Schwaben einmal beschauen wollte,
War zufälliger Zeuge dieser Szene,
Als wir beide, von Friedrichshafen kommend,
Vor dem Städtchen im Rißtal, das ihr kennet,
In Erwartung des Vier-Uhr-Zuges müßig
Hin und her um die alten Mauern strichen.
Leider waren des Herrn Dekans Hochwürden
Damals eben verreist, er hätte sonst wohl
Uns im kühligen Haus bei sich ein Fäßlein
Angestochen des edlen Kraftgebräudes,
Das sein heimatlich Ulm ihm zollt alljährlich.

Nun, beim äußersten Häuschen an der hintern
Grabenmauer ist gar ein stiller Winkel.
Eine Witwe, des Kantors selig, wohnt dort
Mit drei Kindern. Der eine Sohn ererbte
Seines Vaters geliebte Geige, aber
Alle dreie von seinen Gaben etwas.

Unvollständig noch, als wir kamen, lärmte,
Sang und pfiff das Orchester durcheinander:
Für die Fehlenden spielte die gesamte
Junge Nachbarschaft mit, und nicht nach Noten.
Doch verstummend auf unsern Wink mit einmal
Wich das wirre Getös dem hellen Goldklang
Einer himmlischen Mädchenstimme, wie wenn
Nachts aus krausem Gewölk des Mondes Klarheit
Tritt, ein Weilchen die reine Bahn behauptend.
Aber nimmer beschreib ich dieser Kehle
Herzgewinnenden Ton, noch jenes Lächeln,
Das verschämt um die frischen Lippen schwebte,
Noch den wonnigen Ernst, mit dem der Geiger
Ihr zunächst sie begleitete, der Bruder;
Neigend beide das Haupt nach einer Seite,
Wie zwei Wipfel, geneigt von einem Hauche,
Seelenvoll dem beseelten Zuge folgend.
– Und was sang sie? Die Worte ließen unschwer
Einen bräutlichen Festgesang erkennen.
Doch mir fiel nicht von weitem ein zu fragen,
Ob dergleichen denn wirklich wo im Werk sei?
Und wir hatten auch nicht lang Zeit: denn während
Wir in herzlicher Rührung horchend standen –
Ludwig Richter und ich und ein vergnügter
Ulmer Spatz, mit noch andern wackern Tierchen –
Scholl die höllische Pfeife her vom Bahnhof.
Rasch nur küßt ich das süße Kind (Freund Richter,
Immer praktischer, zog den Beutel, das ich
Traun im Taumel beinah vergessen hätte) –
Und so rannten wir fort, und Stuttgart zu ging's.

Kaum nach Hause gelangt vernahm ich staunend,
O Marie, was sich mit dir begeben.
Holde, liebliche Botschaft, deren Wohllaut
Mir weissagend das Ohr voraus berührte!
»Heil!« so klingt es aus Kindermund noch helle
Mir im Sinn, und in ihrem Namen ruf ich
Heil, o Freundliche, dir und deinem Liebsten!
– Zwar sie hofften, so hör ich, hier im Saale
Heut, sonntäglich geputzt, mit Bändern und mit
Blumensträußen, geführt vom Herrn Provisor,
Ihre Sache vor euch zu produzieren.
Doch das sollte nicht sein, man fand den Einfall
Doch am Ende zu kühn, die Fahrt kostspielig.

Laßt euch denn, als Ersatz aus Richters Mappe,
Diese stille Musik hier auch gefallen –
Eine Probe nur freilich, aber war nicht
Stets den Liebenden selber ihres Glückes
Vorbereitung so süß wie die Erfüllung?",
M_rike_0158,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Erzengel Michaels Feder,München,1967,1967.0,1837,1837,1837.0,76,3,436,11.4922,6.4713,5.0209,7.9356,1.8398,0.9748,0.0723,0.7202,,,5.0,4.0,religion,5.0,dramatic,past,rural,5.0,"Weil schon vor vielen hundert Jahren,
Da unsre Väter noch Heiden waren,
Unser geliebtes Schwabenland
So lustig wie ein Garten stand,
So sah der Teufel auch einmal
Vom Michelsberg ins Maiental
Und auf das weit bebaute Feld.
Er sprach: »Das ist ja wohlbestellt;
Hier blüht, wie einst im Paradies,
Der Apfelbaum und schmeckt so süß.
Wir wollen dieses Gartens pflegen,
Und soll sich erst kein Pfaff drein legen!«
– Solch Frevelwort des Satans hört
Der Herr im Himmel ungestört,
War aber gar nicht sehr ergetzt,
Daß sich der Bock zum Gärtner setzt.
Er sandte Bonifazium
Damals im deutschen Reich herum,
Daß er, des heiligen Geistes voll,
Den himmlischen Weinstock pflanzen soll;
So rückt' er nun auch zum Michelsberg.
Das kam dem Satan überzwerch,
Tät ihm sogleich den Weg verrennen,
Ließ den Boden wie Schwefel brennen,
Hüllet' mit Dampf und Wetterschein
Das ganze Revier höchst grausam ein,
Ging selber auf den Heiligen los,
Der stand aller irdischen Waffen bloß,
Die Hände sein zum Himmel kehrt',
Rief: »Starker Gott! leih mir ein Schwert!«
Da zückt herab wie ein Donnerstreich
Erzengel Michael sogleich.
Sein Flügel und sein Fußtritt dämpft
Das Feuer schnell, er ficht und kämpft,
Und würgt den Schwarzen blau und grün,
Der hätte schier nach Gott geschrien;
Schmeißt ihn der Engel auch alsbald
Kopfunter in den Höllenspalt;
Schließt sich der Boden eilig zu,
Da war's auf Erden wieder Ruh,
Die Lüfte flossen leicht und rein,
Der Engel sah wie Sonnenschein.
Unser Heiliger bedankt sich sehr,
Möcht aber noch ein Wörtlein mehr
Mit dem Patronen gern verkehren;
Des wollte jener sich erwehren,
Sprach: »Jetzo hab ich keine Zeit.«
Da ging Herr Bonifaz so weit,
Daß er ihn faßt' an seiner Schwingen,
Der Engel ließ sich doch nicht zwingen,
War wie ein Morgenrauch entschlüpft.
Der Mann Gottes stund sehr verblüfft.
Ihm war, wie er mit dem Erzengel rang,
Eine Feder, gülden, schön und lang,
Aus dem Fittig in der Hand geblieben.
Flugs tät er sie in Mantel schieben,
Ging eine Strecke fort und sann:
Was fang ich mit der Feder an?

Nun aber auf des Berges Rand
Ein kleiner Heidentempel stand,
Noch in der letzten Römerzeit
Luna, der Mondsgöttin, geweiht,
Von Trephon, dem Feldhauptmann.
Da nahm Bonifaz ein Ärgernis dran,
Ließ also das Bethaus gleich fegen und lichten,
Zur christlichen Kapell herrichten,
Und weihte sie auch auf der Stell
Dem teuren Erzengel Michael.
Sein Bild, übern Altar gestellt,
Mit der rechten Hand die Feder hält,
Die dann bei mancher Pilgerfahrt,
Noch bis heute, hoch verehret ward.

Zu guter Letzt ich melden will:
Da bei dem Berg liegt auch Tripstrill,
Wo, wie ihr ohne Zweifel wißt,
Die berühmte Pelzmühl ist.",
M_rike_0159,Mörike,Biedermeier,Gedichte (Ausgabe 1867),An Gretchen,München,1967,1967.0,1864,1864,1864.0,10,1,103,10.9302,7.2569,3.6733,5.5518,0.1548,0.5243,0.1536,0.8641,,,6.0,4.0,love,4.0,lyric,mixed,interior,4.0,"Jüngst, als unsere Mädchen, zur Fastnacht beide verkleidet,
Im Halbdunkel sich scheu erst an der Türe gezeigt,
Dann sich die Blonde als Schäferin dir, mir aber die kleine
Mohrin mit Lachen zumal warf in den offenen Arm,
Und du, Liebste, von fern mein Gefühl nicht ahnend, ins Ohr mir
(Der ich verblüfft dasaß) flüstertest »lobe sie doch« – –:
O wie gedacht ich der Zeit, da diese nicht waren, und wir uns
Beide noch fremd, ja du selber noch hießest ein Kind.
Einst und jetzt im Wechsel – ein fliegender Blitz der Gedanken
Machte mich stumm, und hoch wallte vor Freuden mein Herz.",
M_rike_0160,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Brunnen-Kapelle am Kreuzgang,München,1967,1967.0,1804,1875,1839.5,8,1,75,11.4107,6.8954,4.5153,7.4186,-2.0515,0.3867,0.0296,0.8667,,,4.0,3.0,time,5.0,elegiac,past,interior,4.0,"Hier einst sah man die Scheiben gemalt, und Fenster an Fenster
Strahlte der dämmernde Raum, welcher ein Brünnlein umschloß,
Daß auf der tauenden Fläche die farbigen Lichter sich wiegten,
Zauberisch, wenn du wie heut, herbstliche Sonne, geglänzt.
Jetzo schattest du nur gleichgültig das steinerne Schmuckwerk
Ab am Boden, und längst füllt sich die Schale nicht mehr.
Aber du zeigst mir tröstlich im Garten ein blühendes Leben,
Das dein wonniger Strahl locket aus Moder und Schutt.",
M_rike_0161,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Ebendaselbst,München,1967,1967.0,1804,1875,1839.5,4,1,35,12.6236,7.0291,5.5945,7.7775,-4.1369,0.1429,0.3093,0.9429,,,5.0,3.0,other,4.0,ironic,timeless,interior,4.0,"Eulenspiegel am Kreuzgang, was? der verrufne Geselle
Als Gurtträger? Und wem hält er sein Spiegelchen vor?
Einem entrüsteten Mönch, der ganz umsonst sich ereifert;
Immer nur lachet der Schalk, weist ihm die Eule und lacht.",
M_rike_0162,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Kapitelsaal,München,1967,1967.0,1804,1875,1839.5,8,1,73,10.7347,7.2704,3.4643,6.553,1.334,0.1781,-0.0817,0.8493,,,5.0,2.0,nature,4.0,meditative,timeless,interior,4.0,"Wieder und wieder bestaun ich die Pracht der romanischen Halle,
Herrliche Bogen, auf kurzstämmige Säulen gestellt.
Rauh von Korn ist der Stein, doch nahm er willig die Zierde
Auch zu der Großheit auf, welche die Massen beseelt.
Nur ein düsteres Halblicht sendet der Tag durch die schmalen
Fenster herein und streift dort ein vergessenes Grab.
Rudolph dem Stifter, und ihr, Mechthildis, der frommen, vergönnte
Dankbar das Kloster, im Port seiner Geweihten zu ruhn.",
M_rike_0163,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Sommer-Refektorium,München,1967,1967.0,1804,1875,1839.5,12,1,119,11.0779,7.2668,3.8111,6.668,-2.3583,0.2017,-0.0189,0.8235,,True,6.0,4.0,nature,5.0,ecstatic,timeless,interior,4.0,"Sommerlich hell empfängt dich ein Saal; man glaubt sich in einem
Dom; doch ein heiterer Geist spricht im Erhabnen dich an.
Ha, wie entzückt aufsteiget das Aug im Flug mit den schlanken
Pfeilern! Der Palme vergleicht fast sich ihr luftiger Bau.
Denn vielstrahlig umher aus dem Büschel verlaufen die Rippen
Oben und knüpfen, geschweift, jenes unendliche Netz,
Dessen Felder phantastisch mit grünenden Ranken der Maler
Leicht ausfüllte; da lebt was nur im Walde sich nährt:
Frei in der Luft ein springender Eber, der Hirsch und das Eichhorn;
Habicht und Kauz und Fasan schaukeln sich auf dem Gezweig.
– Wenn von der Jagd herkommend als Gast hier speiste der Pfalzgraf,
Sah er beim Becher mit Lust über sich sein Paradies.",
M_rike_0164,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Gang zwischen den Schlafzellen,München,1967,1967.0,1804,1875,1839.5,10,1,83,12.571,7.3206,5.2504,7.941,-4.5517,0.2048,0.0232,0.8795,,,3.0,3.0,time,5.0,elegiac,present,interior,4.0,"Hundertfach wechseln die Formen des zierlich gemodelten Estrichs
Auf dem Flur des Dorments, rötlich in Würfeln gebrannt:
Rebengewinde mit grüner Glasur und bläulichen Trauben,
Täubchen dabei, paarweis, rings in die Ecken verteilt;
Auch dein gotisches Blatt, Chelidonium, dessen lebendig
Wucherndes Muster noch heut draußen die Pfeiler begrünt;
Auch, in heraldischer Zeichnung, erscheint vielfältig die Lilie,
Blume der Jungfrau, weiß schimmernd auf rötlichem Grund.
Alles mit Sinn und Geschmack, zur Bewunderung! aber auch alles
Fast in Trümmern, und nur seufzend verließ ich den Ort.",
M_rike_0165,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Stimme aus dem Glockenturm,München,1967,1967.0,1804,1875,1839.5,4,1,41,11.4982,6.2702,5.228,5.6903,-2.1402,0.4146,0.2039,0.9024,,,5.0,2.0,religion,2.0,ironic,present,urban,4.0,"Ich von den Schwestern allein bin gut katholisch geblieben;
Dies bezeugt euch mein Ton, hoff ich, mein goldener, noch.
Zwar ich klinge so mit, weil ich muß, sooft man uns läutet,
Aber ich denke mein Teil, wißt es, im stillen dabei.",
M_rike_0166,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Aus dem Leben,München,1967,1967.0,1804,1875,1839.5,4,1,41,11.5192,6.8392,4.68,6.9672,-0.288,0.0976,-0.016,0.9268,,,5.0,2.0,body,4.0,ironic,present,mixed,4.0,"Mädchen am Waschtrog, du blondhaariges, zeige die Arme
Nicht und die Schultern so bloß unter dem Fenster des Abts!
Der zwar sieht dich zum Glück nicht mehr, doch dem artigen Forstmann
Dort bei den Akten bereits störst du sein stilles Konzept.",
M_rike_0167,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Nachmittags,München,1967,1967.0,1804,1875,1839.5,4,1,38,11.7998,7.0099,4.7899,7.4892,-0.4656,0.3158,-0.2057,0.9737,,,6.0,2.0,nature,4.0,meditative,present,rural,4.0,"Drei Uhr schlägt es im Kloster. Wie klar durch die schwülige Stille
Gleitet herüber zum Waldrande mit Beben der Schall,
Wo er lieblich zerfließt, in der Biene Gesumm sich mischend,
Das mich Ruhenden hier unter den Tannen umgibt.",
M_rike_0168,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Verzicht,München,1967,1967.0,1804,1875,1839.5,10,1,101,10.4667,6.7803,3.6865,6.1829,0.2855,0.5545,0.0255,0.802,,,6.0,3.0,nature,4.0,meditative,present,rural,4.0,"Bleistift nahmen wir mit und Zeichenpapier und das Reißbrett;
Aber wie schön ist der Tag! und wir verdürben ihn so?
Beinah dächt ich, wir ließen es gar, wir schaun und genießen!
Wenig verliert ihr, und nichts wahrlich verlieret die Kunst.
Hätt ich auch endlich mein Blatt vom Gasthaus an und der Kirche
Bis zur Mühle herab fertiggekritzelt – was ist's?
Hinter den licht durchbrochenen Turm, wer malt mir dies süße,
Schimmernde Blau, und wer rundum das warme Gebirg?
– Nein! Wo ich künftig auch sei, fürwahr mit geschlossenen Augen
Seh ich dies Ganze vor mir, wie es kein Bildchen uns gibt.",
M_rike_0169,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Zwei dichterischen Schwestern,München,1967,1967.0,1845,1845,1845.0,14,4,116,12.5573,6.8509,5.7064,7.3362,-0.3668,0.8707,-0.0515,0.8793,,,5.0,2.0,other,2.0,ironic,present,abstract,3.0,"Heut lehr ich euch die Regel der Son– –.
Versucht gleich eins! Gewiß, es wird ge– –,
Vier Reime hübsch mit vieren zu versch– –,
Dann noch drei Paare, daß man vierzehn h– –.

Laßt demnach an der vielgeteilten K– –
Als Glied in Glied so einen Schlußring sp– –:
Das muß alsdann wie pures Gold erk– –;
Gewisse Herrn zwar hängen Klett an K– –.

Ein solcher findet meine schönen N– –
Bei diesem Muster. »Ah, Fräulein, Sie st– –!«
»O nein, Herr Graf, hier gilt es Silben z– –.»

»Wirklich! Doch wenn die Lauren selber d– –,
Was soll Petrarca?« Der mag Strümpfe str– –.
Eins wie das andre ist für schöne S– –.",
M_rike_0170,Mörike,Biedermeier,Gedichte (Ausgabe 1867),auf Ober-Mönsheim,München,1967,1967.0,1861,1861,1861.0,6,1,56,12.0119,7.2315,4.7804,7.1482,-0.7841,0.125,-0.001,0.9643,,,5.0,3.0,myth,4.0,meditative,past,rural,4.0,"Nacht für Nacht, mit dem Zwölf-Uhr-Schlag, auf gespenstigem Rosse,
War der geharnischte Mann sonst vor dem Schlosse zu sehn;
Grollend dem fremden Geschlecht, das hier statt seiner gebietet,
Sucht' er die Brücke umsonst, welche zur Pforte geführt.
– Wunder! seitdem du waltest im Haus, erblickt man ihn nimmer.
Hätte dein liebliches Bild endlich den Alten versöhnt?",
M_rike_0171,Mörike,Biedermeier,Gedichte (Ausgabe 1867),An J.G. Fischer,München,1967,1967.0,1864,1864,1864.0,4,1,35,13.5008,7.722,5.7788,6.8843,-3.8961,0.2286,-0.0433,0.9143,,,6.0,2.0,friendship,4.0,lyric,future,abstract,4.0,"Künftig, sooft man dem »Meister« den wohlerworbenen Lorbeer
Neu um die Schläfe, den zwiefältig gewundenen legt,
Oder im Lenz auch, wenn er die frühesten Rosen zum Opfer
Seinen Chariten weiht, denk er des Freundes dabei.",
M_rike_0172,Mörike,Biedermeier,Gedichte (Ausgabe 1867),Auf die Nürtinger Schule,München,1967,1967.0,1860,1860,1860.0,4,1,35,13.0257,7.2154,5.8103,8.7903,0.5382,0.8571,-0.0239,0.9429,,,6.0,2.0,other,3.0,meditative,timeless,abstract,4.0,"Einen Genius hast du der Welt in Schelling erzogen;
Dessen berühmest du dich, wackere Schule, mit Recht.
Hätte dir Schwaben nur mehr von solcherlei Samen zu senden,
Nicht am Gärtner fürwahr,daß er dir blühte, gebricht's.",
